Id	HS	PT	GG	NL	#1#	TreeFull	TreeHominids
ENST00000341947	0.0021216006251782195	0.0011705188521923138	0.000556529306495415	0.013949414318472075	0.000970291812383958	0.01876835491472198	0.004818940596249906
ENST00000347486	0.0017825838873637514	0.0016851086536184066	0.003972416487902487	0.013079258069447222	0.000970291812383958	0.021489658910715824	0.008410400841268602
ENST00000650167	8.847425256074733e-05	0.0005688667032000346	0.0022418132293233555	0.003286877664586803	0.00018311085296954927	0.00636914270264049	0.0030822650380536868
ENST00000334218	0.001810334656322021	0.0017128594225766763	0.0033905136492539175	0.011384022206659457	0.000970291812383958	0.01926802174719603	0.007883999540536573
ENST00000404807	0.0006407557954755225	4.100224776376355e-05	0.0022226347641147804	0.00961991889153813	0.0003873713645166496	0.012911683063408844	0.003291764171870716
ENST00000381318	0.0023570045929010583	0.0022595293591557136	0.0027370858799097434	0.011134120786600366	0.000970291812383958	0.019458032430950838	0.008323911644350472
ENST00000551649	0.001483054555025714	0.00010807293550300695	0.0032269822379538673	0.011731730458137354	0.000970291812383958	0.017520131999003898	0.005788401540866546
ENST00000641654	0.002392237494970583	0.0017121814116572952	0.0033901748411773354	0.013133467501345673	0.000970291812383958	0.021598353061534844	0.008464885560189171
ENST00000535468	0.0006465266252565585	0.0022744127478060002	0.0014640209425584227	0.008815912096831208	0.00036770065223956877	0.013568573064691758	0.00475266096786055
ENST00000381486	0.0013451820028206616	0.0016447178616853335	0.00027099338471625817	0.00431884467290497	0.0014958006828095956	0.009075538604936819	0.004756693932031849
ENST00000369358	0.0016605233624527845	0.0023388873723348483	0.0016576006394511118	0.005005340097683992	0.001344524036067417	0.012006875507990154	0.007001535410306162
ENST00000366630	0.0006488966982203244	0.00113332430312355	0.0010645923977019318	0.013138888444345851	0.000970291812383958	0.016955993655775613	0.003817105211429764
ENST00000353383	0.0011807566876688572	0.0004846582693305659	0.00038174835717389105	0.0028403176594248604	0.000970291812383958	0.0058577727859821325	0.003017455126557272
ENST00000263857	4.373224891531403e-06	0.004287205838830184	0.000993564121315221	0.0028932188297945815	0.00037523080107300193	0.00855359281590452	0.005660373986109938
ENST00000404816	0.0017733042574887845	8.771809757762488e-05	0.0033801748360048865	0.010121626477325792	0.00021454244944782788	0.015577366117844915	0.005455739640519123
ENST00000642316	0.0023682348066683388	0.002270759572922994	0.0015452308302912983	0.0026555125952401268	0.000970291812383958	0.009810029617506716	0.007154517022266589
ENST00000549091	0.002309549004909533	0.00042224025926898296	0.005958151714698313	0.020073965616586274	0.0010079481997217494	0.02977185479518485	0.009697889178598578
ENST00000357533	0.002330771362790092	0.0028770039079503897	0.002684586303473762	0.012887149873520859	0.000970291812383958	0.021749803260119056	0.008862653386598201
ENST00000218147	0.002380831157505629	0.0016893553122943232	0.0027847678922464205	0.008914879150779768	0.00037664382819385266	0.016146477341019993	0.007231598190240225
ENST00000379370	0.0002316794239372263	0.003545625748516857	0.00503085976205634	0.008508170470298046	0.0009521695294707845	0.018268504934279256	0.009760334463981208
ENST00000312561	0.0028092269751530717	0.0011680752858581958	0.007045381252544404	0.026343207259738224	0.00018377640572279257	0.03754966717901669	0.011206459919278464
ENST00000646520	0.001136806342761432	0.0004260222888102048	0.001521434868762302	0.0056242930863100275	0.000970291812383958	0.009678848399027924	0.004054555312717896
ENST00000264828	0.00399860775016461	0.0003469582825803238	0.0017292144157611154	0.0023817643798563215	0.000970291812383958	0.00942683664074633	0.007045072260890007
ENST00000642238	0.0001711667362235712	0.0008989603015846846	0.0016968900354136993	0.00027430539384614393	0.0003419537458425133	0.003383276212910612	0.003108970819064468
ENST00000303965	0.0006243017967421079	0.003008828269310978	0.002210301494503155	0.0011039554594114397	0.000970291812383958	0.007917678832351638	0.0068137233729401985
ENST00000304613	0.0010458382352901375	0.005831323983833918	0.0010780584615379609	0.0069427013621249575	6.436316077330505e-06	0.014904358358864306	0.007961656996739347
ENST00000358252	0.002829367678104569	0.0005595057675879108	0.004162433718373354	0.0014603568042476783	0.0030888613400775577	0.01210052530839107	0.010640168504143392
ENST00000301732	0.00010908790229235054	0.0016447178616853335	0.00027099338471625817	0.009287798996092087	0.0002619942338810982	0.011574592378667129	0.0022867933825750403
ENST00000355123	0.001038370114829294	0.0009408948810839491	0.0020363074610360464	0.0070474577768717215	0.000970291812383958	0.01203332204620497	0.004985864269333248
ENST00000264951	0.0011395437046288455	5.985576535932338e-05	0.0010355568145927739	0.003664923956666205	0.0007907887719137157	0.006690669013160864	0.0030257450564946586
ENST00000380950	0.003482837102602533	0.002403149163333085	0.0004554140349998549	0.005825511240945679	0.0007866632515825153	0.012953574793463667	0.007128063552517988
ENST00000521978	0.0029744791416957345	0.0028770039079503897	0.0021381145367157543	0.009337000735724195	0.000970291812383958	0.01829689013447003	0.008959889398745837
ENST00000370571	0.0029044325580802628	0.0012346024717420582	0.0024962917491712635	0.013678239737240225	0.0013771271059210498	0.02169069362215486	0.008012453884914634
ENST00000344754	0.003782303321184027	0.0004956805706888404	0.0014293522175177027	0.014612984349456688	0.0002966643029096819	0.02061698476175694	0.006004000412300253
ENST00000529824	0.0023305730879974946	0.0017005331840206886	0.0010286404438890882	0.0060137212784215615	0.0007949337121851229	0.011868401706513956	0.005854680428092394
ENST00000620267	0.007202202520451597	0.0036960702508983317	0.005602761396710662	0.02649972821121082	0.005602782346464764	0.04860354472573618	0.022103816514525355
ENST00000547103	0.003678100579331713	0.0010670486627108592	0.0009540018810946247	0.0015036978600691132	0.00036733731717977466	0.0075701863003860845	0.006066488440316971
ENST00000393217	0.002371538936665827	0.001278537839336456	0.008546375917205909	0.02565377604165143	0.0014021885412463984	0.03925241727610602	0.01359864123445459
ENST00000265970	0.001787535382167009	0.0005017058790429954	0.0015971184589950926	0.0035311550528085347	0.00037699603704523764	0.007794510810058869	0.004263355757250334
ENST00000340059	0.0011687644296387795	0.0012662396633841243	0.0021988422718863107	0.004178339804106547	0.00021174142217103315	0.009023927591186795	0.0048455877870802475
ENST00000262719	0.0029744791416957345	0.0011963312434321006	0.001450347055192652	0.0070327177298834965	0.000970291812383958	0.013624166982587942	0.006591449252704444
ENST00000286744	0.003579014673752297	0.0012884290711127544	0.000998878763171316	0.0031156260934265996	0.000970291812383958	0.009952240413846925	0.006836614320420325
ENST00000339859	0.0029744791416957345	0.002006158917121608	0.00021169003467149793	0.003563735404102696	0.00027415534152856605	0.009030218839120101	0.005466483435017406
ENST00000361418	0.0023704320076540055	0.0016685445463820061	0.0027639571263341034	0.011834702837242538	0.0003662446783422289	0.01900388119595488	0.007169178358712343
ENST00000629427	0.0005878431639648792	0.0016843979228272539	0.0015857805101716317	0.01068548927147057	0.0003741666084412673	0.0149176774768756	0.004232188205405032
ENST00000262519	0.0005234975225555496	0.001652264012054566	0.0021347436889681843	0.0037684311246299635	0.000970291812383958	0.009049228160592221	0.005280797035962258
ENST00000392056	0.0029252429854925363	0.00243117723777672	0.006672273023511626	0.005939437775332228	0.0007959729976971241	0.018764104019810234	0.012824666244478006
ENST00000621829	0.0029744791416957345	0.0028770039079503897	0.003972416487902487	0.01486151639261708	0.000970291812383958	0.025655707742549647	0.010794191349932569
ENST00000377022	0.001516752936039109	0.0007713036775249165	0.0017850295421020868	0.005215479270993936	0.0002416943302434594	0.009530259756903508	0.004314780485909572
ENST00000359759	0.006296552286237058	0.0021692641596738824	0.0019173775681609996	0.026511712942663107	0.00013101354238898055	0.037025920499124024	0.01051420755646092
ENST00000242848	0.0017725559200792579	0.0028770039079503897	0.00036230426380281285	0.010648085899839947	0.0003695107789936274	0.016029460770666033	0.005381374870826088
ENST00000529487	0.00324831629657334	0.0027217665490702255	0.005376358363658629	0.02053562756541786	0.0015141815152779868	0.03339625028999804	0.012860622724580181
ENST00000268182	0.0023707966603378158	0.0028770039079503897	0.003972416487902487	0.013652329044894948	0.000970291812383958	0.023842837913469597	0.01019050886857465
ENST00000160373	0.0011688812993569412	0.0010714060656115965	0.0015642274854193298	0.0015375125131376847	0.000970291812383958	0.00631231917590951	0.004774806662771826
ENST00000361246	0.0016055535343540023	0.0005488302065685831	0.0019183247009643685	0.012724743146700935	0.000970291812383958	0.017767743400971845	0.005043000254270912
ENST00000471714	0.0024916747660587	0.002271126882448667	0.0009393538047895618	0.0004088782684688562	0.000970291812383958	0.007081325534149743	0.006672447265680887
ENST00000278070	8.26923008538762e-05	0.0020189667042563083	0.0021392354062415263	0.0036424277876809345	0.0008628892692770024	0.008746211468309648	0.005103783680628714
ENST00000545377	0.00304600863988729	0.0019364831235973252	0.0020480712936805376	0.000953938173406799	0.00036987150014014634	0.008354372730712099	0.007400434557305299
ENST00000245907	0.0045349428804357245	0.0003801237093632348	0.003972416487902487	0.022659586953917073	0.000970291812383958	0.032517361844002474	0.009857774890085404
ENST00000311027	0.0029744791416957345	0.0021913679537681674	0.0026006741603217167	0.007896495310697249	0.0002846558582017357	0.015947672424684606	0.008051177113987354
ENST00000617773	0.0005517038802704084	0.001666350007054251	0.0015496412264771608	0.005126890229489433	0.0008462391140139361	0.009740824457305189	0.004613934227815756
ENST00000263791	0.00234967437285365	0.002252199139108305	0.0014708517062002172	0.0054204442024876065	0.000970291812383958	0.012463461233033737	0.00704301703054613
ENST00000254846	0.0009371269938512933	0.0008396517601059485	0.000574519912497838	0.006605809889238815	0.001067060335460483	0.01002416889115438	0.003418359001915563
ENST00000356994	0.0008802375385809974	0.0013158743520855377	0.00047957325820418856	0.003538689418936083	0.0004253818265907333	0.00663975639439754	0.003101066975461457
ENST00000377081	0.0017078545265027919	0.0022438921425799894	0.0033393047225320866	0.012929615284633196	0.0003371800470135576	0.020557846723261622	0.007628231438628425
ENST00000309765	0.0024685339939456794	0.0013538878671618612	0.003291537970322682	0.01329248163044464	0.000970291812383958	0.02137673327425882	0.00808425164381418
ENST00000402510	0.002056978013671362	0.0015241349158008387	0.009925469873105951	0.02944365221574747	0.0034308470113672703	0.04638108202969289	0.016937429813945422
ENST00000528919	0.0021394060242742275	0.0004674808148968589	0.0023015723230848813	0.001172508409788853	0.000970291812383958	0.007051259384428779	0.005878750974639926
ENST00000614616	0.0023449544120607655	0.0009872395660277527	0.002712970477595538	0.013574706545898626	0.000970291812383958	0.02059016281396664	0.007015456268068014
ENST00000614960	0.0012821402376304025	0.0001615885241985091	0.001542281634610705	0.010351345074888808	0.00024403742001798416	0.01358139289134641	0.003230047816457601
ENST00000637017	0.002416369493180688	0.0025138447269260327	0.014111258945392864	0.033504920811439055	0.0014220538262358657	0.0539684478031745	0.02046352699173545
ENST00000542188	0.0006862937079854109	0.001658234713820935	0.0002997901931172725	0.008742783496461657	0.000970291812383958	0.012357393923769234	0.0036146104273075768
ENST00000644474	0.0029744791416957345	0.0028770039079503897	0.003972416487902487	0.013618884390406734	0.000970291812383958	0.024413075740339303	0.010794191349932569
ENST00000251127	0.0029744791416957345	0.0028770039079503897	0.003332006603703317	0.008397303664728819	0.000970291812383958	0.01855108513046222	0.010153781465733399
ENST00000449707	0.0001033934019838167	0.0020521496334522512	0.0008945439442229358	0.0018503992328996674	0.000970291812383958	0.005870778024942629	0.004020378792042962
ENST00000357063	0.0011401771905090016	0.001654509868169238	0.0033850661193945333	0.0011666485048049402	0.00035923160394141175	0.007705633286819125	0.0065389847820141855
ENST00000265562	0.0010811368279145348	0.0015463840312008271	0.0014471626207084158	0.0065980416821797925	0.0002915380080382072	0.010964263170041776	0.004366221487861985
ENST00000634879	0.0017174079516446427	0.0009908040403380795	0.00145669189065524	0.009795164364505076	0.000970291812383958	0.014930360059526996	0.005135195695021921
ENST00000361170	0.0016366863000357923	0.00019962613723398638	0.0013895266534829122	0.0013275811273189084	0.0003016191027482598	0.00485503932081986	0.0035274581935009507
ENST00000308370	0.0009495037619243448	0.0011770556986018775	0.003972416487902487	0.0025698232711460663	0.000970291812383958	0.009639091031958735	0.007069267760812667
ENST00000296302	0.002354324083060474	0.0028770039079503897	0.003972416487902487	0.01298153975499561	0.000970291812383958	0.023155576046292918	0.010174036291297308
ENST00000622375	0.0009266961571225184	0.0009283186534239081	0.0038452129031509123	0.008838859922509393	0.00032115189994308207	0.014860239536149815	0.006021379613640421
ENST00000264555	0.008075357044889202	0.0032467139425787148	0.004611327203488955	0.013648765187406615	0.00035960477050413025	0.029941768148867613	0.016293002961461002
ENST00000261349	0.0011128589949955536	0.002256848849315129	0.003972416487902487	0.01360285074112108	0.000970291812383958	0.021915266885718206	0.008312416144597127
ENST00000357060	0.0013239616185187087	0.0038860098804258036	0.0009415983145265525	0.0005951701295240121	0.003943722990045082	0.010690462933040159	0.010095292803516146
ENST00000553443	0.007621646489799423	0.00705356429465041	0.0026369928997713654	0.03520492829388315	0.0003113132053409374	0.05282844518344529	0.017623516889562135
ENST00000381989	0.0028100633798340425	0.0029075386135793873	0.006172598058958053	0.028004619390631223	0.0011949923248328114	0.041089811767835514	0.013085192377204295
ENST00000424120	0.0005022899963066972	0.0002141886617224682	0.0003579336133184086	0.0030419508892640546	0.0003528172635892821	0.004469180424200911	0.001427229534936856
ENST00000443866	0.003809807395226731	0.005269680659867748	0.013075388129432623	0.028772181745640536	0.0037738716095943076	0.054700929539761946	0.02592874779412141
ENST00000389048	0.0011311606474065108	0.0008130371795035175	0.0006422663667700274	0.005283910955703658	0.000970291812383958	0.008840666961767671	0.0035567560060640138
ENST00000392142	0.0023421680235685997	0.002244692789823255	0.003972416487902487	0.008486960815843242	0.0002947304942027873	0.01734096861134037	0.008854007795497129
ENST00000433931	0.0022296001500852454	0.0013866906663913049	0.0027515535597661027	0.005737495580383138	0.000970291812383958	0.013075631769009749	0.007338136188626611
ENST00000303045	0.0052560199948197455	0.0016039595270857026	0.0009873396444490903	0.003340144900524828	0.0005211327742860626	0.011708596841165429	0.0083684519406406
ENST00000560626	0.0011000643473454306	0.0010025891136000858	0.003348001856312641	0.006686985066597742	0.000970291812383958	0.013107932196239859	0.006420947129642116
ENST00000355628	0.0004853677134287562	0.002732234856560204	0.0014833050596355086	0.0016970444218471388	0.000970291812383958	0.007368243863855565	0.005671199442008426
ENST00000288368	0.0016989687646839819	0.0028770039079503897	0.0020585403056183225	0.010993048554419984	0.000970291812383958	0.018597853345056634	0.007604804790636651
ENST00000255324	0.00012054035153241183	0.0002180155852777566	0.002227231391622851	0.01210619775326715	0.002124727680844188	0.01679671276254436	0.004690515009277208
ENST00000651671	0.0022817184627950187	0.002184243229049674	0.0005038039224987425	0.0008147495249020646	0.000970291812383958	0.006754806951629457	0.005940057426727393
ENST00000373672	0.0013550455893927406	0.00044686905465860785	0.003163027532344014	0.015762388454420188	0.00016090285682548522	0.020888233487641038	0.0051258450332208475
ENST00000352767	0.0009590266623460187	0.0008615514286006739	0.0012842428261021846	0.008730438706477193	0.00029892555688813	0.0121341851804142	0.0034037464739370073
ENST00000634311	0.0023026618507239168	0.002205186616978572	0.003972416487902487	0.013447663481516728	0.000970291812383958	0.02289822024950566	0.009450556767988933
ENST00000642920	0.002687693897083644	0.0015241349158008387	0.0004287223358487415	0.002896285488085508	0.002171401001060408	0.00970823763787914	0.006811952149793633
ENST00000367187	0.002297201770733716	0.0028770039079503897	0.0026174027304428403	0.011393908957878953	0.000970291812383958	0.020155809179389854	0.008761900221510903
ENST00000475866	0.0014470461161816394	6.850632180641341e-05	0.006375052037522054	0.018183563230411502	0.001975218417372845	0.028049386123294454	0.009865822892882951
ENST00000272643	0.0013937025310570344	0.0014911777648023792	0.00022943020906809495	0.0027578366558472962	0.0008994500847700782	0.006771597245544883	0.004013760589697587
ENST00000380913	0.002807740630572238	0.004194706694189406	0.005036653454463481	0.00983691120597963	0.00032947154053459095	0.022205483525739346	0.012368572319759717
ENST00000649279	0.002347716350886619	0.001623085248356691	0.00020593369242559402	0.01169798809234437	0.00034352902157484236	0.016218252405588114	0.0045202643132437464
ENST00000422435	0.002301305100791297	0.0022038298670459524	0.0026256149375237484	0.009389528141496541	0.000970291812383958	0.017490569859241495	0.008101041717744955
ENST00000413806	0.0029744791416957345	0.0028770039079503897	0.003972416487902487	0.012064263599651865	0.000970291812383958	0.022858454949584432	0.010794191349932569
ENST00000261588	0.0033435481928652455	0.001330575932064603	0.005166487188299807	0.008616012786580106	0.001832793414732518	0.02028941751454228	0.011673404727962173
ENST00000223642	0.0017126493212735693	0.00028056107737086484	0.0001821403141216856	0.002347704876278514	0.0002915380080382072	0.004814593597082841	0.002466888720804327
ENST00000368223	0.006918429242044301	0.0012331539538775966	0.005092334498608764	0.015358460627406707	0.00014961060095473736	0.02875198892289211	0.013393528295485398
ENST00000025008	0.00046191500581257506	0.000993172895576866	0.0014598523520193275	0.01169325334474197	0.000970291812383958	0.015578485410534698	0.0038852320657927265
ENST00000286827	0.002332012046034348	0.0015916566872865201	0.0014000678025912405	0.013535829981415665	0.000970291812383958	0.01982985832971173	0.006294028348296066
ENST00000373658	0.0016490979006270525	0.002214532866829249	0.003309945446781346	0.012811949438690145	0.000970291812383958	0.02095581746531175	0.008143868026621606
ENST00000367851	0.0016720609142997448	0.003101094267557678	0.005342354786644998	0.02508162350652865	0.001018439370090561	0.03621557284512163	0.01113394933859298
ENST00000264276	0.0010079101696549076	0.0028770039079503897	0.0006926496909012386	0.007574883612658331	0.0003151984381538468	0.012467645819318715	0.004892762206660383
ENST00000397944	0.002028658248912318	0.005894982164886604	0.004799569584934507	0.0072494393657108365	0.0002781478004542647	0.02025079716489853	0.013001357799187693
ENST00000506720	0.0029744791416957345	0.0015774585658648863	0.003322854919106842	0.010908654351960572	0.000970291812383958	0.019753738791011992	0.00884508443905142
ENST00000323662	0.008922554770150321	0.005038604704710696	0.00792461742394357	0.024071666513685593	0.00034463276892507074	0.046302076181415255	0.022230409667729656
ENST00000644772	0.0016723956243974321	0.00222617407697202	0.003321586656924117	0.006314080244387206	0.00031946198140558836	0.013853698584086364	0.007539618339699157
ENST00000637938	0.002860221365781083	0.005561864737914205	0.005771083784626993	0.03423108039642337	0.0029157234405663987	0.05133997372531205	0.01710889332888868
ENST00000395925	0.0016055535343540023	0.002192775348926038	0.0026034908805607545	0.0058424035237591675	0.00028606325335960633	0.01253028654095957	0.006687883017200401
ENST00000504830	0.0003201975568229054	0.00022272232307756065	0.005348556455159617	0.0041347928836784915	0.001019758595626078	0.011046027814364652	0.006911234930686161
ENST00000610776	0.0022552675555814186	0.004602462523342234	0.005761842330479267	0.012493526887012024	0.0020147850310694385	0.027127884327484385	0.014634357440472359
ENST00000644030	0.001701404494897638	0.0003087267251805953	0.003972416487902487	0.011001600872922946	0.000970291812383958	0.017954440393287623	0.006952839520364679
ENST00000651436	0.001662142995345497	0.0028770039079503897	0.003972416487902487	0.01086373980188449	0.000970291812383958	0.020345595005466822	0.009481855203582332
ENST00000359526	0.0023133220928181547	0.0028770039079503897	0.001987632508516563	0.007501588732927337	0.000970291812383958	0.015649839054596403	0.008148250321669066
ENST00000243300	0.0010066201924551947	0.00090914495870985	0.0019428160079675762	0.001053909323119065	0.0009975671368565816	0.005910057619108268	0.004856148295989203
ENST00000262795	0.002242682548481506	0.0021452073147361613	0.0032406198946882585	0.011800120873329394	0.000970291812383958	0.020398922443619277	0.008598801570289884
ENST00000399564	0.0008181929140431842	0.005995044147809454	0.0023567185637450245	0.009448986276192482	0.0015565572895250646	0.020175499191315206	0.010726512915122725
ENST00000377765	0.0008398929337749429	0.0022120655995209034	0.0011166530195688062	0.00764310412232834	0.00029954962809197207	0.012111265303284964	0.004468161180956625
ENST00000590592	0.00041856720715152847	0.0003210919734061837	0.002056095237138086	0.0019160760605247233	0.000970291812383958	0.005682122290604479	0.0037660462300797564
ENST00000264331	0.0029744791416957345	0.0022341237829480083	0.0033295363629001055	0.010309820299156724	0.00032741168738157646	0.01917537127408215	0.008865550974925425
ENST00000399464	0.0029744791416957345	0.0008987638958446822	0.0026540247346442626	0.00885506150014741	0.0003113132053409374	0.015693642477673027	0.006838580977525616
ENST00000237536	0.002308478451077589	0.0022110032173322442	3.0257301755069396e-05	0.005427585023896253	0.00030429112176581243	0.010281615115826969	0.004854030091930715
ENST00000375401	0.0015082032191682463	0.002144134692297694	0.003239547272249791	0.012529765920227236	0.000970291812383958	0.020391942916326924	0.007862176996099689
ENST00000298281	0.002330771362790092	0.0015891737235216648	0.003972416487902487	0.007712494083503326	0.000970291812383958	0.016575147470101526	0.008862653386598201
ENST00000261200	0.0029744791416957345	0.0028770039079503897	0.003972416487902487	0.014798470197203116	0.000970291812383958	0.025592661547135683	0.010794191349932569
ENST00000301180	0.002325760338536688	0.0015791451923504378	0.0033236976847434404	0.01416661217222131	0.000970291812383958	0.022365507200235835	0.008198895028014524
ENST00000245838	0.0029744791416957345	0.0028770039079503897	0.003972416487902487	0.01198378516001915	0.000970291812383958	0.022777976509951718	0.010794191349932569
ENST00000368194	0.0008865295157638084	0.0015916566872865201	0.000755945397068262	0.0012339590751204808	0.0016020568729272883	0.006070147548166359	0.004836188473045879
ENST00000361069	0.00355722272151939	0.00026944050086955907	0.007156994623942169	0.014941043880291351	0.0003190381260640472	0.026243739852686517	0.011302695972395166
ENST00000251472	0.0023163678971465443	0.00024195626994527597	0.001996781996112629	0.007538405615400546	0.000970291812383958	0.013063803590988955	0.005525397975588407
ENST00000404971	0.0029744791416957345	0.0015833426667301097	0.0013834182779972138	0.01287547267791599	0.00032367038668511	0.019140383151024155	0.0062649104731081675
ENST00000409386	0.0009371269938512933	0.00015961093145047504	0.0014697738147825996	0.0004265935232807029	0.0017471011641159565	0.004740206427481027	0.0043136129042003245
ENST00000636395	0.007062406722229274	0.006487613023092469	0.023019775526453713	0.0315629336080869	0.005709759747989953	0.07384248862785231	0.04227955501976541
ENST00000651989	0.0029744791416957345	0.0028770039079503897	0.003972416487902487	0.01220182525300488	0.000970291812383958	0.022996016602937448	0.010794191349932569
ENST00000273739	0.0029744791416957345	0.0005719702327334096	0.003204662131571895	0.01238991043357569	0.000970291812383958	0.020111313751960687	0.007721403318384997
ENST00000646274	0.0029744791416957345	0.0022140937080028654	0.003972416487902487	0.013474420479811226	0.000970291812383958	0.02360570162979627	0.010131281149985044
ENST00000421806	0.0008939976362245827	0.002233296129044747	0.0005422638666240957	0.008633080691239269	0.00031753837204476687	0.012620176695177461	0.0039870960039381925
ENST00000395891	0.0016543469367728905	0.0008961514939892857	0.001991564073941383	0.006852294438478804	0.000970291812383958	0.012364648755566322	0.0055123543170875165
ENST00000294304	0.0029744791416957345	0.0028770039079503897	0.0005834000479582038	0.011669399919269652	0.00021242894928204118	0.018316711966156023	0.00664731204688637
ENST00000493964	0.004257372384799354	0.008395257155549705	0.005681721245187314	0.012958067618312818	0.0001693306161792736	0.03146174902002847	0.018503681401715648
ENST00000342711	0.0015865538668476543	0.0026862927773783248	0.005783758457462198	0.00202460726639268	0.00041763346246412216	0.01249884583054498	0.0104742385641523
ENST00000397932	0.001406688873867243	0.002602461856675206	0.002606554610140024	0.009993461807690656	0.0001232020089873717	0.0167323691573605	0.006738907349669845
ENST00000450892	0.0001947692211985274	0.005485414161704316	0.007193086808868657	0.0069926132130206375	0.0011137659061461655	0.020979649310938302	0.013987036097917667
ENST00000354386	0.00033568607875875773	0.0017603015205666468	0.004656910210152038	0.014048066726657319	0.003003223349476537	0.023804187885611297	0.00975612115895398
ENST00000647814	0.0024529425936693936	0.0008451711737234809	0.0012623877290373572	0.005263770399798475	0.0010615409218429506	0.010885812818071657	0.005622042418273182
ENST00000361915	0.0016681432276403217	0.002224049265097504	0.0020122721164281977	0.006284078542859898	0.000970291812383958	0.01315883496440988	0.006874756421549981
ENST00000398665	0.001506050096629163	0.002143058920875493	0.0017689635214675776	0.009044739592911879	0.0004981372326826134	0.014960949364566727	0.005916209771654847
ENST00000266058	0.002322376086308323	0.0022249008525629783	0.001911876397787047	0.008267841855781569	0.000970291812383958	0.015697287004823875	0.007429445149042306
ENST00000613459	0.00012629853655253672	0.002102710412045721	9.49397414819462e-05	0.0030032504500092597	0.00019599831647928968	0.005523197456568754	0.0025199470065594936
ENST00000423485	0.0009576717353911995	0.002205186616978572	0.002628330264048559	0.00466085466644253	0.00037379441146996974	0.01082583769433083	0.0061649830278883
ENST00000247087	0.000651597725556096	0.0013290159827354013	0.003198722058592218	0.009258089445283918	0.00019659738307368894	0.014634022595241323	0.005375933149957404
ENST00000370598	0.0016595545603867057	0.002219757745612121	0.003972416487902487	0.01283289042176533	0.000970291812383958	0.021654911028050602	0.008822020606285272
ENST00000338008	0.00354870119742775	0.006267409911047267	0.0025507638512209975	0.0035712204099190813	0.000970291812383958	0.01690838718199905	0.013337166772079972
ENST00000319653	0.0016875339641155666	0.002720025628767518	0.0006895966179088142	0.003315423763774982	0.001824307118631954	0.010236887093198836	0.006921463329423853
ENST00000490531	0.01584727509889201	0.007976580683460513	0.0039093977143508825	0.02970125869236845	0.000970291812383958	0.058404804001455805	0.02870354530908736
ENST00000332966	0.0026277764069741628	0.001279559478793214	0.0015752918881809723	0.00422839762089542	0.00017188857635948524	0.009882913971203253	0.005654516350307835
ENST00000239440	0.001060496070483371	0.0028770039079503897	6.25587242766186e-05	0.00466814469759832	0.000970291812383958	0.009638495212692657	0.004970350515094337
ENST00000349945	0.0023172329793574656	0.001562079326641361	2.2444268588330332e-05	0.011514498668507105	0.00034463276892507074	0.015760888012019334	0.004246389343512227
ENST00000275358	0.009945597223408549	0.005502033190897348	0.007648114535116272	0.015828825733902263	0.001600403690716908	0.04052497437404134	0.024696148640139078
ENST00000371001	0.00030528765530551385	0.006994744571203726	0.00259790938219773	0.010407618937774019	0.000970291812383958	0.021275852358864946	0.010868233421090927
ENST00000055682	0.0016543469367728905	0.0022171556491029586	0.0026522842829796427	0.002852289105132669	0.000970291812383958	0.01034636778637212	0.00749407868123945
ENST00000409959	0.0017125063384278378	0.0008709851810846467	0.0020577525386887017	0.006742510195518617	0.00036660678245756153	0.011750361036177364	0.005007850840658748
ENST00000324109	0.0003117545091230233	0.00040922974286836805	0.0026108857612949605	0.0004088782684688562	0.0003139084609542238	0.0040546567427094315	0.0036457784742405758
ENST00000285238	0.002450488955168786	0.0007363694905634251	0.0005463440254238911	0.02127060543750059	0.000970291812383958	0.025974099721040648	0.00470349428354006
ENST00000260810	0.0003160799314031624	0.002219757745612121	0.00068185741480359	0.0035674369759752054	0.00034463276892507074	0.007129764836719149	0.003562327860743944
ENST00000552788	0.006006582952246812	0.0033320536389817917	0.004314923760667784	0.02309621254016224	0.0004061708963392785	0.037155943788397906	0.014059731248235665
ENST00000276297	0.0035915326291948236	0.0004006129233535974	0.0012769393982411913	0.000961909521194319	0.0003156273045505696	0.006546621776534501	0.005584712255340182
ENST00000349721	0.0022897820933783833	0.0028770039079503897	0.003287719439585136	0.011349238742714717	0.000970291812383958	0.02077403599601258	0.009424797253297867
ENST00000306315	0.0003378789712870653	0.0022154094412116165	0.0033108220211637137	0.00816274578180486	0.000970291812383958	0.014997148027851214	0.006834402246046353
ENST00000356575	0.010052192258312786	0.0014463923637564177	0.00035097978380432045	0.020551718736885924	0.001621502295044998	0.034022785437804445	0.013471066700918521
ENST00000361226	0.0009964062877969972	0.0008935321832958597	0.001988944763247957	0.0028355227152139263	0.000970291812383958	0.007684697761938698	0.004849175046724772
ENST00000328252	0.0009990360201647605	0.0015542523923339914	0.002649664972286089	0.0041649156338878675	0.00035245970323244033	0.009720328721905149	0.005555413088017281
ENST00000401500	0.0007806886206279226	0.00012600135181915556	0.0009694112281329417	0.002690339392550565	0.0005300835628506071	0.005096524155981191	0.002406184763430627
ENST00000453495	0.001487490020117479	0.001590613351765656	0.0024854273663242315	0.002001290719527357	0.000970291812383958	0.008535113270118681	0.006533822550591324
ENST00000452319	0.0003533109509789565	0.0008816590490543937	0.004032963155883239	0.00399270113473707	0.00030561913919300665	0.009566253429846665	0.0055735522951095955
